deny,black,hisp,PIratio,HEIratio,LVmed,LVhi,creditscore,publicrecord,PMIdenied,selfemp,single,school1,uria,condo
0,0,0,.28,.2,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.31,.29,1,0,2,0,0,0,1,1,1.8,0
0,0,0,.31,.29,0,0,2,0,0,0,1,1,2,0
0,0,0,.21,.17,0,0,2,0,0,0,1,1,3.9,1
0,0,0,.34,.18,0,0,2,0,0,1,1,1,10.6,0
0,0,0,.2,.2,0,0,2,0,0,0,1,0,3.6,0
0,1,0,.32,.28,0,0,1,0,0,0,1,1,1.8,1
0,0,0,.4,.35,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.31,.22,1,0,2,0,0,0,0,1,2,0
0,0,0,.28,.27,0,0,2,0,0,0,1,1,3.1,1
0,0,0,.31,.25,0,0,2,0,0,0,0,1,1.8,1
0,0,0,.31,.3,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.35,0,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.37,.28,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.32,.26,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.34,.3,0,0,1,0,0,0,0,1,3.1,0
0,1,0,.34,.32,1,0,1,0,0,0,0,1,3.2,0
0,0,1,.24,.23,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.33,.21,0,0,2,1,0,0,0,1,3.2,1
0,1,0,.22,.2,0,0,2,0,0,0,0,1,4.3,1
0,0,0,.43,.26,1,0,1,0,0,0,0,1,3.2,0
0,0,1,.34,.27,0,0,2,0,0,0,1,0,3.2,1
0,0,0,.37,.27,0,0,2,0,0,0,1,1,10.6,1
0,0,0,.49,.34,0,0,2,0,0,0,0,1,3.2,0
0,1,0,.36,.24,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.36,.22,0,0,2,0,0,0,0,1,3.1,1
0,0,0,.34,.29,0,0,2,0,0,0,1,1,3.1,0
0,1,0,.33,.3,1,0,2,0,0,0,1,1,3.2,1
0,1,0,.28,.24,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.33,.3,0,0,2,0,0,0,1,1,3.2,0
0,0,1,.33,.24,1,0,2,0,0,0,0,1,2,0
0,0,0,.33,.31,0,0,2,0,0,0,1,1,4.3,1
0,0,0,.36,.23,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.35,.31,0,0,2,0,0,0,0,1,3.9,0
0,1,0,.37,.27,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.32,.25,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.38,.11,0,0,1,0,0,0,1,1,3.6,0
0,0,0,.29,.27,0,0,2,0,0,0,1,1,2,1
0,0,0,.27,.2,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.39,.27,0,0,2,0,0,0,0,1,3.2,0
0,1,0,.35,.27,0,0,1,0,0,0,1,1,3.2,0
0,1,0,.42,.32,1,0,2,0,0,0,1,1,1.8,1
0,0,0,.31,.2,1,0,2,0,0,0,1,1,3.2,1
0,1,0,.35,.26,1,0,2,0,0,0,1,0,3.2,1
0,1,0,.29,.27,0,0,2,0,0,0,0,0,3.2,1
0,0,0,.29,.29,0,0,2,0,0,0,0,1,3.1,1
0,0,0,.36,.27,0,0,2,0,0,0,1,1,1.8,0
0,0,0,.28,.25,0,0,2,0,0,0,0,1,3.9,0
0,0,0,.33,.25,0,0,2,0,0,0,0,1,5.3,1
0,0,0,.43,.3,1,0,2,0,0,0,1,1,2,0
0,0,0,.31,.29,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.26,.26,0,0,1,0,0,0,1,1,3.2,1
0,1,0,.34,.23,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.49,.12,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.3,.15,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.28,.18,0,0,2,0,0,1,0,1,3.6,0
0,0,0,.33,.33,0,0,2,0,0,0,1,1,4.3,1
0,0,0,.31,.31,0,0,2,0,0,0,1,1,3.6,1
0,1,0,.45,.28,0,0,2,0,0,0,1,1,3.2,1
0,1,0,.23,.23,0,0,2,0,0,0,0,0,3.2,1
0,0,0,.11,.06,0,0,2,0,0,1,0,1,8.9,0
0,0,0,.37,.28,0,0,2,0,0,0,1,1,4.3,1
0,0,0,.24,.19,0,0,2,0,0,1,1,1,1.8,1
0,0,0,.19,.13,0,0,2,0,0,0,0,1,4.3,0
0,1,0,.36,0,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.11,.11,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.26,.15,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.33,.32,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.27,.19,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.28,.28,0,0,1,0,0,1,0,1,3.2,0
0,0,0,.37,.18,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.28,.18,0,0,1,0,0,1,0,1,3.2,1
0,0,0,.42,.29,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.39,.28,0,0,1,0,0,0,0,1,3.2,0
0,0,1,.33,.29,0,0,2,0,0,0,0,1,1.8,1
0,0,0,.26,.2,0,0,1,0,0,0,0,1,10.6,1
0,0,0,.33,.32,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.36,.22,1,0,2,1,0,0,0,1,3.2,0
0,0,1,.27,.26,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.24,.16,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.33,.31,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.47,.27,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.57,.38,0,0,1,0,0,1,1,1,3.2,0
0,0,0,.36,.29,0,0,2,0,0,0,1,1,4.3,0
0,0,1,.31,.26,1,0,2,0,0,0,0,1,3.6,0
0,1,0,.35,.31,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.2,.18,0,0,2,0,0,1,1,1,1.8,1
0,0,0,.11,.1,0,0,1,0,0,1,0,1,3.2,0
0,0,0,.37,.25,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.16,.11,0,0,2,0,0,0,1,1,10.6,1
0,1,0,.3,.24,0,0,2,0,0,0,1,1,3.9,1
0,0,0,.34,.28,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.35,.26,0,0,2,0,0,1,0,1,3.6,1
0,1,0,.32,.29,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.33,.27,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.13,.1,0,0,2,0,0,0,0,1,1.8,0
0,1,0,.31,.19,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.27,.24,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.56,.3,0,0,1,0,0,1,1,1,3.2,0
0,1,0,.31,.28,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.28,.25,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.31,.3,0,0,1,0,0,0,1,1,3.2,0
0,1,0,.34,.3,1,0,2,0,0,0,1,1,1.8,1
0,1,0,.28,.23,0,0,2,1,0,0,0,1,3.2,1
0,0,0,.37,.29,0,0,2,0,0,0,0,1,3.9,1
0,1,0,.31,.29,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.32,.32,0,0,2,0,0,0,1,0,3.2,1
0,0,0,.33,.26,1,0,2,0,0,0,1,1,4.3,0
0,0,0,.25,.02,1,0,2,0,0,0,0,1,3.1,1
0,1,0,.1,.09,1,0,2,0,0,0,1,0,3.2,0
0,0,0,.47,.26,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.26,.14,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.32,.31,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.39,.32,1,0,2,0,0,0,1,1,3.2,0
0,1,0,.32,.28,1,0,2,0,0,0,1,1,1.8,1
0,0,0,.25,.18,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.11,.09,0,0,2,0,0,0,0,1,1.8,1
0,0,0,.27,.25,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.31,.3,0,0,2,0,0,0,1,1,3.2,1
0,0,1,.31,.29,1,0,2,0,0,0,0,1,4.3,1
0,0,1,.38,.27,0,0,2,0,0,0,0,0,5.3,0
0,0,1,.27,.26,1,0,2,0,0,0,0,0,3.1,1
0,0,0,.36,.31,1,0,2,0,0,0,1,1,10.6,0
0,0,0,.24,.08,0,0,2,0,0,0,0,1,3.1,1
0,0,1,.32,.27,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.36,.33,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.39,.3,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.35,.25,1,0,2,0,0,0,1,1,3.9,0
0,1,0,.33,.3,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.34,.28,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.51,.5,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.21,.21,1,0,2,0,0,0,1,1,2,0
0,1,0,.25,.23,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.3,.3,0,0,2,0,0,0,0,1,3.9,0
0,0,0,.24,.22,0,0,2,0,0,0,0,1,3.1,1
0,1,0,.3,.28,0,1,2,0,0,0,1,1,3.2,1
0,0,1,.32,.32,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.35,.18,0,0,1,1,0,0,1,1,4.3,0
0,0,0,.23,.23,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.23,.21,0,0,2,0,0,0,1,1,3.1,1
0,0,0,.36,.24,1,0,2,0,0,0,0,1,2,0
0,0,1,.19,.14,1,0,1,0,0,0,1,1,4.3,1
0,0,0,.28,.28,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.33,.17,0,0,1,0,0,0,1,1,10.6,0
0,0,0,.31,.26,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.04,.04,0,0,1,0,0,0,1,1,10.6,1
0,0,0,.35,.34,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.22,.17,0,0,1,0,0,1,1,1,3.2,1
0,0,0,.26,.25,0,0,2,0,0,0,0,1,3.2,0
0,1,0,.35,.23,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.29,.23,1,0,3,0,0,1,0,1,3.9,1
0,0,0,.31,.26,0,0,2,0,0,0,1,1,1.8,1
0,1,0,.33,.2,1,0,2,1,0,0,1,1,10.6,0
0,0,0,.32,.17,0,0,1,1,0,0,1,1,4.3,0
0,1,0,.25,.25,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.38,.12,0,0,3,0,0,0,1,1,3.2,1
0,0,0,.34,.25,1,0,1,0,0,0,0,1,3.1,0
0,0,0,.34,.31,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.29,.29,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.31,.27,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.22,.21,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.34,.28,0,0,2,0,0,0,1,1,1.8,1
0,0,0,.31,.15,0,0,1,0,0,0,1,1,4.3,1
0,0,0,.31,.24,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.23,.23,0,0,2,0,0,0,0,1,3.6,1
1,0,0,.47,.11,1,0,1,0,1,1,0,1,3.2,0
1,0,0,.42,.3,1,0,2,1,0,0,1,1,3.9,1
1,0,1,.59,.4,1,0,2,0,0,0,1,1,2,1
1,0,1,.39,.31,0,0,2,1,0,0,1,1,3.2,0
1,0,1,.39,.16,1,0,1,0,0,0,0,1,4.3,0
1,1,0,.39,.33,1,0,2,0,0,0,0,1,4.3,1
1,0,1,1.11,.73,0,1,2,1,0,0,1,1,2,1
1,0,0,.42,.28,1,0,2,0,1,0,1,1,3.2,1
1,0,0,.38,.27,1,0,1,0,0,0,0,1,3.2,0
1,1,0,.39,.28,0,0,2,0,0,0,1,1,3.2,1
1,0,0,.33,.2,1,0,1,0,0,0,1,1,4.3,1
1,0,1,.36,.25,0,0,2,0,0,0,0,1,3.2,1
1,0,0,.28,.23,0,0,1,0,0,1,1,1,3.2,1
1,0,0,.52,.31,0,0,2,0,0,0,0,1,2,1
1,0,0,.07,.02,0,0,2,0,0,0,0,1,3.6,1
1,0,1,.33,.19,0,1,2,0,1,0,0,0,3.1,0
1,1,0,.44,.27,1,0,2,1,0,0,1,1,3.2,0
1,0,0,.36,.27,1,0,2,0,0,0,0,1,4.3,1
1,1,0,.38,.26,1,0,2,0,0,0,0,1,3.2,0
1,1,0,.53,.26,1,0,2,0,0,0,1,1,3.2,0
1,0,0,.18,.18,1,0,2,0,0,0,1,1,4.3,0
1,0,1,.37,.19,0,1,2,0,0,0,0,1,3.2,1
1,0,0,.42,.28,0,0,2,0,1,0,1,1,3.6,1
1,0,1,.42,.4,1,0,2,0,0,0,0,1,3.9,0
1,1,0,.44,.28,0,0,2,0,0,0,1,1,3.9,1
1,0,0,.46,.43,1,0,2,0,0,1,0,1,10.6,0
1,1,0,.31,.05,1,0,2,0,0,0,0,1,3.2,0
1,1,0,.45,.32,1,0,2,1,0,0,1,1,3.2,0
1,0,1,.59,.34,0,0,2,0,0,0,0,1,4.3,1
1,1,0,.42,.23,1,0,2,0,0,0,1,1,10.6,0
1,1,0,.47,.33,0,1,2,1,0,0,0,1,1.8,0
1,1,0,.38,.28,1,0,2,1,0,0,0,1,2,1
1,0,0,.48,.34,1,0,2,0,0,0,0,1,3.9,0
1,0,0,.28,.27,0,0,2,0,0,0,0,1,3.1,0
1,1,0,.37,.34,0,0,2,0,0,0,0,0,3.2,1
1,1,0,.37,.2,0,0,1,0,0,0,1,1,3.2,0
1,0,0,.65,.4,1,0,2,0,0,1,1,1,4.3,0
1,1,0,.35,.27,1,0,2,1,1,0,1,1,3.9,0
1,1,0,.4,.37,1,0,2,1,0,0,0,1,3.9,0
1,1,0,.39,.27,1,0,2,0,0,1,1,1,4.3,0
1,0,0,.14,.14,1,0,2,0,1,1,1,1,10.6,0
1,1,0,.25,.16,0,1,2,1,0,0,1,1,3.2,0
1,0,0,.36,.16,1,0,2,0,0,1,1,1,1.8,1
1,0,1,.36,.29,1,0,2,0,0,0,0,1,3.2,0
1,1,0,.34,.27,1,0,2,0,0,0,0,1,3.2,0
1,1,0,.45,.27,1,0,2,1,0,0,0,1,4.3,0
1,0,0,.4,.31,1,0,2,0,0,1,0,1,3.2,0
1,0,1,.39,.39,1,0,2,1,0,0,0,1,2,0
1,1,0,.28,.28,0,0,2,1,1,0,1,1,2,0
1,1,0,.38,.27,0,1,2,0,0,0,0,1,3.2,1
1,1,0,.38,.29,1,0,2,0,1,0,0,1,3.2,0
1,1,0,.18,.06,1,0,4,1,0,0,0,1,3.2,0
1,0,0,.38,.26,1,0,1,1,0,0,0,1,3.2,0
1,0,0,.37,.27,1,0,1,0,0,0,1,1,4.3,1
1,0,0,.16,.13,0,1,2,1,0,1,1,1,3.2,1
1,0,0,.37,.31,1,0,2,0,1,0,1,1,10.6,0
1,0,0,.2,.15,0,0,2,0,0,0,0,1,1.8,0
1,0,0,.32,.24,0,1,2,0,1,0,1,1,3.2,0
0,0,0,.32,.26,0,0,2,0,0,0,1,1,4.3,0
0,0,0,.36,.26,1,0,2,0,0,0,1,1,3.9,0
0,0,0,.34,.27,1,0,2,0,0,0,0,1,3.9,0
0,0,0,.34,.21,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.3,.27,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.36,.26,1,0,1,0,0,0,0,1,3.9,0
0,0,0,.19,.19,0,0,2,0,0,1,0,1,1.8,0
0,0,0,.34,.25,1,0,2,0,0,0,1,1,3.1,0
0,0,0,.23,.21,0,0,2,0,0,0,1,1,1.8,0
0,0,0,.14,.14,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.35,.21,0,0,2,0,0,0,0,1,2,0
1,0,0,.33,.27,1,0,2,0,1,0,0,1,3.2,0
0,0,0,.18,.17,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.26,.26,1,0,2,0,0,0,1,1,3.2,0
1,0,0,.34,.34,1,0,2,0,0,0,0,0,3.9,0
0,0,0,.26,.24,0,0,2,0,0,0,1,1,10.6,1
0,0,0,.26,.26,0,0,2,0,0,0,1,1,4.3,1
0,0,0,.22,.21,0,0,1,0,0,0,0,1,3.1,0
0,0,0,.29,.23,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.29,.16,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.28,.21,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.25,.22,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.31,.27,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.36,.27,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.24,.22,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.34,.25,0,0,2,0,0,1,0,1,3.2,0
0,0,0,.37,.21,0,0,1,0,0,0,0,1,3.1,0
1,0,0,.34,.29,1,0,2,0,1,0,0,1,3.9,0
0,0,0,.28,.28,0,0,1,0,0,0,0,1,3.9,0
0,0,0,.36,.25,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.36,.22,1,0,2,0,0,0,0,1,3.9,1
0,0,0,.35,.23,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.24,.12,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.38,.28,0,0,1,0,0,1,0,1,3.2,0
0,0,0,.35,.26,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.4,.26,0,0,2,0,0,0,0,1,5.3,0
0,0,0,.4,.27,1,0,2,0,0,0,0,1,2,0
0,0,0,.36,.22,0,0,2,1,0,0,0,1,10.6,0
0,0,1,.29,.29,1,0,2,0,0,1,1,1,4.3,1
0,0,0,.38,.33,1,0,1,0,0,0,0,1,3.2,0
0,1,0,.4,.28,1,0,2,1,0,0,0,1,4.3,0
1,0,0,.44,.37,1,0,1,1,0,0,0,1,3.2,0
0,1,0,.41,.23,1,0,2,0,0,0,0,1,3.2,1
1,1,0,.37,.24,1,0,2,1,0,0,0,1,3.9,1
1,1,0,.33,.33,1,0,2,0,0,0,0,1,2,1
1,0,0,.39,.16,0,0,2,0,0,1,0,1,1.8,0
0,0,0,.32,.23,1,0,2,0,0,0,1,1,3.2,0
1,1,0,.38,.17,1,0,2,1,0,0,0,1,3.1,1
0,0,0,.21,.06,0,0,3,0,0,1,1,1,3.2,0
1,0,0,.44,.23,0,0,2,0,0,0,1,1,4.3,0
1,0,0,.19,.12,1,0,1,1,0,1,0,1,4.3,0
0,0,0,.39,.19,0,0,2,0,0,0,0,0,10.6,0
0,1,0,.4,.34,1,0,2,0,0,0,0,1,3.1,1
0,0,0,.44,.37,1,0,1,0,0,0,0,1,3.1,0
1,1,0,.34,.19,1,0,2,1,0,0,1,1,3.2,0
0,1,0,.36,.31,0,0,2,1,0,0,1,1,3.1,0
0,0,0,.27,.25,0,0,1,0,0,0,0,1,2,0
0,0,0,.39,.26,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.36,.34,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.37,.26,0,0,2,0,0,0,1,1,3.9,1
0,1,0,.36,.21,0,0,2,0,0,0,0,1,2,1
0,0,0,.43,.09,0,0,1,0,0,0,0,1,3.2,1
1,1,0,.39,.23,1,0,2,0,0,0,0,1,3.2,1
0,0,0,.33,.32,1,0,2,0,0,0,0,1,10.6,0
0,1,0,.43,.27,1,0,1,0,0,0,1,1,3.6,1
0,0,0,.34,.19,1,0,1,0,0,0,0,1,3.1,0
0,1,0,.2,.11,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.28,.2,1,0,2,0,0,0,1,1,3.6,1
1,0,0,.42,.26,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.39,.22,1,0,2,0,0,0,1,1,3.2,0
1,1,0,.74,.66,1,0,2,1,0,0,1,1,3.2,1
0,0,1,.29,.17,0,0,2,0,0,0,1,1,3.6,0
1,1,0,.35,.3,0,1,2,0,0,1,1,1,1.8,0
0,0,0,.27,.22,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.24,.24,1,0,2,1,0,0,1,1,3.1,0
0,0,0,.37,.17,0,0,1,0,0,0,0,1,3.1,1
1,0,0,.43,.34,0,0,3,0,0,0,1,1,3.2,1
0,0,1,.38,.35,1,0,2,0,0,0,1,1,2,1
0,1,0,.34,.17,1,0,1,0,0,0,1,1,3.6,0
1,1,0,.58,.51,1,0,2,1,0,0,1,1,3.2,0
0,0,1,.39,.25,0,0,2,0,0,0,0,1,3.6,0
0,0,0,.4,.32,0,0,2,0,0,0,0,1,3.1,0
0,1,0,.42,.15,1,0,2,0,0,0,0,1,3.2,1
0,1,0,.42,.15,1,0,2,0,0,0,1,1,3.2,1
1,0,0,.37,.32,1,0,2,0,0,1,0,1,4.3,0
0,0,0,.39,.34,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.39,.26,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.28,.08,1,0,1,1,0,0,1,1,3.6,1
0,0,0,.34,.27,0,0,2,0,0,0,1,1,10.6,1
1,0,0,.25,.22,0,1,2,0,0,0,0,1,3.6,1
0,0,0,.35,.31,1,0,1,0,0,1,0,1,3.6,0
0,0,0,.33,.14,1,0,1,0,0,1,0,1,3.6,1
1,0,0,.37,.32,1,0,2,0,0,1,0,1,4.3,0
1,0,0,.26,.26,1,0,2,0,0,0,0,0,3.9,0
0,0,0,.24,.29,1,0,2,0,0,0,0,0,3.9,0
1,0,0,1.42,1.1,0,1,1,1,0,1,1,1,3.2,1
1,0,0,1.42,1.1,0,1,1,1,0,1,1,1,3.2,1
0,0,0,.39,.2,1,0,2,0,0,0,0,1,4.3,0
0,0,0,.42,.35,0,0,2,0,0,0,0,1,1.8,0
0,0,1,.36,.31,1,0,2,0,0,0,1,1,4.3,1
1,0,0,.41,.31,1,0,2,1,0,0,0,1,10.6,0
0,0,0,.37,.26,1,0,2,0,0,0,0,1,4.3,0
0,0,1,.41,.27,1,0,1,0,0,0,0,1,1.8,0
1,0,1,.42,.32,1,0,2,0,0,0,0,1,4.3,1
0,0,0,.26,.19,1,0,2,0,0,0,1,1,3.9,0
0,0,1,.34,.3,1,0,1,0,0,0,0,1,3.2,1
1,0,0,.37,.16,0,0,1,0,0,0,0,1,3.1,1
1,1,0,.43,.36,1,0,2,0,0,1,1,1,3.9,1
1,0,0,.4,.39,0,0,2,1,0,0,1,1,3.6,1
0,0,0,.47,.32,0,0,2,0,0,0,1,1,4.3,0
0,0,0,.36,.2,0,0,2,0,0,0,0,1,4.3,0
0,0,0,.34,.27,0,0,2,0,0,1,1,1,4.3,0
0,1,0,.29,.29,1,0,2,0,0,0,0,1,3.6,0
0,0,0,.39,.33,1,0,2,0,0,0,1,1,3.1,1
0,1,0,.31,.31,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.4,.32,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.39,.18,1,0,2,0,0,0,0,1,3.9,0
1,0,0,.41,.34,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.38,.36,0,0,2,0,0,0,1,1,3.6,1
0,0,0,.33,.16,0,0,2,0,0,0,0,1,3.2,0
1,1,0,.39,.39,1,0,2,0,0,0,1,1,3.6,0
0,0,0,.29,.1,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.36,.14,0,0,1,0,0,0,0,1,3.6,1
0,0,0,.36,.24,1,0,3,0,0,0,0,1,3.6,0
0,0,0,.47,.36,0,0,1,0,0,0,0,1,3.6,0
0,0,0,.34,.29,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.36,.27,0,0,1,0,0,0,0,1,2,0
0,0,0,.34,.29,1,0,2,0,0,0,1,1,3.6,0
1,0,0,.38,.37,1,0,2,0,0,0,1,1,10.6,0
0,0,0,.38,.3,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.4,.32,1,0,2,0,0,0,0,1,3.2,0
1,0,0,.47,.13,1,0,3,1,0,0,1,1,3.1,0
0,1,0,.35,.31,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.41,.24,1,0,2,0,0,0,0,1,3.6,0
0,0,1,.4,.33,0,0,2,0,0,0,0,1,3.6,0
0,1,0,.38,.24,0,0,2,0,0,0,1,1,3.2,0
0,1,0,.38,.29,0,0,2,0,0,0,0,1,3.2,0
1,0,0,.29,.25,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.36,.22,0,0,4,0,0,0,0,1,2,1
0,0,0,.39,.27,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.41,.34,1,0,2,0,0,0,1,1,3.2,1
1,0,0,.63,.59,1,0,2,0,0,0,1,1,4.3,0
0,0,0,.26,.22,1,0,2,0,0,0,1,1,2,1
0,0,0,.28,.23,1,0,2,0,0,0,0,1,3.2,1
0,1,0,.31,.26,1,0,2,1,0,0,1,1,4.3,1
0,0,0,.23,.18,1,0,2,0,0,0,0,1,3.9,1
0,0,0,.42,.32,1,0,2,0,0,0,0,1,3.1,0
1,1,0,.29,.25,0,0,2,0,0,0,1,1,4.3,1
0,0,0,.32,.27,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.35,.21,1,0,1,0,0,0,1,1,3.2,0
0,0,0,.43,.24,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.41,.33,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.37,.09,0,0,2,0,0,0,0,0,2,0
0,0,0,.39,.3,1,0,1,1,0,1,0,1,3.2,0
1,0,0,.46,.27,1,0,2,0,0,0,1,1,5.3,0
0,0,0,.38,.27,1,0,2,0,0,0,0,1,2,0
0,0,0,.33,.3,0,0,2,0,0,0,0,1,3.1,0
0,0,1,.25,.22,0,0,2,0,0,0,1,1,3.6,1
0,0,0,.34,.24,0,0,3,1,0,0,0,1,3.2,0
1,0,0,.27,.23,0,0,2,0,0,0,0,1,2,0
0,0,0,.36,.25,0,0,1,0,0,1,0,1,10.6,0
0,0,0,.37,.23,0,0,2,0,0,0,0,1,10.6,0
0,0,1,.41,.35,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.25,.18,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.35,.25,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.26,.23,0,0,2,0,0,0,0,1,10.6,0
0,0,0,.34,.23,1,0,1,0,0,0,0,1,1.8,0
0,0,0,.331,.254,1,0,2,0,0,0,0,1,3.9,1
0,0,0,.375,.292,1,0,1,0,0,0,0,1,4.3,0
0,0,0,.2343,.2293,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.392,.268,1,0,2,0,0,0,1,1,3.2,0
0,0,0,.3485,.287,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.261,.234,0,0,1,0,0,0,0,1,3.1,0
1,0,0,.322,.231,1,0,2,0,0,0,1,1,3.1,0
0,0,0,.217,.09,0,0,2,0,0,0,0,1,3.9,1
0,0,0,.126,.124,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.313,.249,0,0,1,0,0,0,0,1,3.1,0
0,0,1,.276,.259,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.324,.267,1,0,1,0,0,0,0,1,3.2,0
0,1,0,.381,.296,1,0,1,0,0,0,0,1,3.1,0
0,0,0,.35,.244,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.099,.058,0,0,1,0,0,0,1,1,3.2,0
0,0,0,.219,.214,0,0,2,0,0,0,1,1,3.9,1
0,0,0,.386,.28,0,0,1,0,1,0,0,1,3.1,0
0,0,0,.362,.257,1,0,3,0,0,0,0,1,3.1,0
0,0,0,.297,.2502,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.399,.283,0,0,3,0,0,0,0,1,2,0
0,0,0,.287,.269,1,0,2,0,0,0,0,1,3.2,0
